city,state_id,county_name,lat,lng,population
Columbus,MS,Lowndes,33.5088,-88.4096,23616
Ladera Ranch,CA,Orange,33.5492,-117.6417,23609
Jacksonville Beach,FL,Duval,30.2782,-81.4045,23601
Kenmore,WA,King,47.7516,-122.2489,23594
Eustis,FL,Lake,28.8563,-81.6771,23567
Muscatine,IA,Muscatine,41.4195,-91.0680,23567
Van Buren,AR,Crawford,35.4483,-94.3528,23545
East San Gabriel,CA,Los Angeles,34.1157,-118.0791,23521
Chester,VA,Chesterfield,37.3531,-77.4342,23519
Clinton,UT,Davis,41.1395,-112.0656,23492
Eastmont,WA,Snohomish,47.8968,-122.1818,23486
Champlin,MN,Hennepin,45.1702,-93.3903,23450
Rosemont,CA,Sacramento,38.5478,-121.3553,23448
Cherry Hill,VA,Prince William,38.5696,-77.2895,23443
Brent,FL,Escambia,30.4727,-87.2495,23441
Blue Island,IL,Cook,41.6578,-87.6811,23416
Lisle,IL,DuPage,41.7918,-88.0888,23413
Pottstown,PA,Montgomery,40.2508,-75.6445,23392
Glassboro,NJ,Gloucester,39.7014,-75.1113,23375
Fairhope,AL,Baldwin,30.5209,-87.8813,23360
Maple Heights,OH,Cuyahoga,41.4094,-81.5625,23350
Watauga,TX,Tarrant,32.8719,-97.2515,23336
Copiague,NY,Suffolk,40.6707,-73.3922,23332
Edgewater,FL,Volusia,28.9594,-80.9406,23314
Waverly,MI,Eaton,42.7401,-84.6354,23301
Union Hill-Novelty Hill,WA,King,47.6788,-122.0284,23272
Cockeysville,MD,Baltimore,39.4804,-76.6294,23265
North Salt Lake,UT,Davis,40.8439,-111.9187,23239
Rock Springs,WY,Sweetwater,41.5947,-109.2209,23229
Linda,CA,Yuba,39.1241,-121.5421,23215
Athens,OH,Athens,39.3270,-82.0987,23211
Loves Park,IL,Winnebago,42.3364,-88.9975,23185
Maywood,IL,Cook,41.8798,-87.8442,23173
Cottage Lake,WA,King,47.7466,-122.0755,23170
Oakdale,CA,Stanislaus,37.7618,-120.8468,23155
Jasmine Estates,FL,Pasco,28.2930,-82.6907,23151
Searcy,AR,White,35.2418,-91.7351,23115
Hazel Dell,WA,Clark,45.6797,-122.6553,23086
Horizon City,TX,El Paso,31.6799,-106.1903,23069
Trotwood,OH,Montgomery,39.7926,-84.3165,23041
Ensley,FL,Escambia,30.5259,-87.2733,23036
Kapolei,HI,Honolulu,21.3399,-158.0677,23033
North Platte,NE,Lincoln,41.1263,-100.7641,23030
Hudson,OH,Summit,41.2399,-81.4408,23007
Radcliff,KY,Hardin,37.8204,-85.9365,22967
Hopewell,VA,Hopewell,37.2915,-77.2985,22944
Prairie Village,KS,Johnson,38.9874,-94.6362,22937
Keene,NH,Cheshire,42.9494,-72.2998,22923
West Springfield,VA,Fairfax,38.7771,-77.2268,22905
New Brighton,MN,Ramsey,45.0658,-93.2060,22900
Watertown,WI,Jefferson,43.1893,-88.7285,22873
Duncan,OK,Stephens,34.5408,-97.9215,22872
Calabasas,CA,Los Angeles,34.1375,-118.6689,22869
Corinth,TX,Denton,33.1434,-97.0682,22868
Garden City,NY,Nassau,40.7266,-73.6447,22866
Watertown,SD,Codington,44.9094,-97.1532,22859
Coralville,IA,Johnson,41.6990,-91.5967,22846
Ramona,CA,San Diego,33.0474,-116.8766,22829
Christiansburg,VA,Montgomery,37.1406,-80.4036,22820
Ashland,CA,Alameda,37.6942,-122.1159,22784
Laguna Beach,CA,Orange,33.5455,-117.7613,22777
Bonney Lake,WA,Pierce,47.1791,-122.1700,22776
Cataño,PR,Cataño,18.4375,-66.1440,22768
Machesney Park,IL,Winnebago,42.3666,-89.0266,22744
Martha Lake,WA,Snohomish,47.8479,-122.2327,22740
Roselle,IL,DuPage,41.9809,-88.0861,22731
Vega Baja,PR,Vega Baja,18.4406,-66.3997,22730
Sun Valley,NV,Washoe,39.6104,-119.7770,22697
Crystal,MN,Hennepin,45.0377,-93.3599,22685
Avon,IN,Hendricks,39.7601,-86.3916,22683
North Plainfield,NJ,Somerset,40.6209,-74.4386,22667
Hialeah Gardens,FL,Miami-Dade,25.8878,-80.3569,22634
Corcoran,CA,Kings,36.0841,-119.5613,22626
Anthem,AZ,Maricopa,33.8560,-112.1168,22622
Bear,DE,New Castle,39.6189,-75.6808,22604
DeBary,FL,Volusia,28.8815,-81.3240,22602
Millbrae,CA,San Mateo,37.5994,-122.4023,22589
Albertville,AL,Marshall,34.2633,-86.2108,22584
Waynesboro,VA,Waynesboro,38.0674,-78.9014,22574
Kihei,HI,Maui,20.7653,-156.4454,22564
West Rancho Dominguez,CA,Los Angeles,33.9057,-118.2683,22560
Greenwood,SC,Greenwood,34.1947,-82.1542,22527
Summit,NJ,Union,40.7154,-74.3647,22512
East Peoria,IL,Tazewell,40.6736,-89.5419,22485
Central Falls,RI,Providence,41.8901,-71.3934,22481
Biddeford,ME,York,43.4673,-70.4511,22463
Villa Park,IL,DuPage,41.8865,-87.9779,22456
Roselle,NJ,Union,40.6527,-74.2599,22455
McNair,VA,Fairfax,38.9513,-77.4115,22451
Chalmette,LA,St. Bernard,29.9438,-89.9660,22447
Junction City,KS,Geary,39.0277,-96.8508,22431
Bloomingdale,IL,DuPage,41.9497,-88.0895,22388
Acworth,GA,Cobb,34.0566,-84.6716,22370
The Crossings,FL,Miami-Dade,25.6708,-80.4018,22359
Yorkville,IL,Kendall,41.6563,-88.4507,22350
Foley,AL,Baldwin,30.3983,-87.6650,22330
Cudahy,CA,Los Angeles,33.9631,-118.1830,22325
Marina,CA,Monterey,36.6810,-121.7892,22324
Hayesville,OR,Marion,44.9793,-122.9738,22309
Hillsborough,NJ,Somerset,40.5069,-74.6523,22302
Marion Oaks,FL,Marion,29.0011,-82.1953,22296
Montclair,VA,Prince William,38.6111,-77.3400,22295
Sapulpa,OK,Creek,36.0091,-96.1003,22268
Evans,CO,Weld,40.3660,-104.7390,22265
Rancho San Diego,CA,San Diego,32.7624,-116.9197,22264
Perry,GA,Houston,32.4720,-83.7283,22243
Middleton,WI,Dane,43.1064,-89.5059,22235
Ruston,LA,Lincoln,32.5328,-92.6363,22224
Payson,UT,Utah,40.0355,-111.7390,22205
West Puente Valley,CA,Los Angeles,34.0513,-117.9681,22198
Camp Springs,MD,Prince George's,38.8052,-76.9199,22174
Mountain Brook,AL,Jefferson,33.4871,-86.7400,22160
Bayou Cane,LA,Terrebonne,29.6243,-90.7510,22143
La Porte,IN,LaPorte,41.6069,-86.7142,22125
Sunny Isles Beach,FL,Miami-Dade,25.9385,-80.1246,22125
Clarksville,IN,Clark,38.3220,-85.7673,22121
Allison Park,PA,Allegheny,40.5730,-79.9603,22108
Sanford,ME,York,43.4244,-70.7573,22095
Oxford,OH,Butler,39.5061,-84.7446,22069
Oxford,AL,Calhoun,33.5967,-85.8687,22063
Langley Park,MD,Prince George's,38.9897,-76.9808,22057
Chambersburg,PA,Franklin,39.9315,-77.6556,22051
Hastings,MN,Dakota,44.7318,-92.8538,22050
East Ridge,TN,Hamilton,34.9973,-85.2285,22034
Columbia Heights,MN,Anoka,45.0484,-93.2472,22016
Winter Gardens,CA,San Diego,32.8376,-116.9268,22003
Mililani Mauka,HI,Honolulu,21.4756,-157.9948,21967
Lorton,VA,Fairfax,38.6983,-77.2164,21961
Chillicothe,OH,Ross,39.3393,-82.9939,21958
Ozark,MO,Christian,37.0365,-93.2158,21953
Golden Valley,MN,Hennepin,44.9901,-93.3591,21927
Duarte,CA,Los Angeles,34.1610,-117.9504,21921
West Carson,CA,Los Angeles,33.8229,-118.2931,21909
Klamath Falls,OR,Klamath,42.2195,-121.7754,21879
Parsippany,NJ,Morris,40.8645,-74.4135,21869
Sedalia,MO,Pettis,38.7059,-93.2340,21869
Shelby,NC,Cleveland,35.2904,-81.5451,21868
Darien,IL,DuPage,41.7448,-87.9822,21855
Lino Lakes,MN,Anoka,45.1679,-93.0830,21847
Woodlawn,VA,Fairfax,38.7332,-77.1149,21828
Massapequa,NY,Nassau,40.6676,-73.4706,21822
Merrick,NY,Nassau,40.6515,-73.5535,21816
Carbondale,IL,Jackson,37.7221,-89.2237,21813
Pascagoula,MS,Jackson,30.3666,-88.5506,21812
Suwanee,GA,Gwinnett,34.0508,-84.0686,21811
Rio Rico,AZ,Santa Cruz,31.4957,-110.9885,21798
Silver Firs,WA,Snohomish,47.8635,-122.1497,21796
Lakeside,CA,San Diego,32.8560,-116.9040,21788
Four Square Mile,CO,Arapahoe,39.6808,-104.8880,21788
Holiday,FL,Pasco,28.1864,-82.7429,21768
Yucca Valley,CA,San Bernardino,34.1234,-116.4216,21744
New Castle,PA,Lawrence,40.9956,-80.3458,21727
Harvey,LA,Jefferson,29.8876,-90.0666,21710
Selden,NY,Suffolk,40.8714,-73.0466,21707
American Canyon,CA,Napa,38.1796,-122.2583,21698
Port Hueneme,CA,Ventura,34.1618,-119.2036,21691
Hurricane,UT,Washington,37.1487,-113.3517,21677
Willowbrook,CA,Los Angeles,33.9209,-118.2356,21642
St. John,IN,Lake,41.4429,-87.4697,21639
Valinda,CA,Los Angeles,34.0400,-117.9300,21626
Birmingham,MI,Oakland,42.5446,-83.2166,21612
Dickinson,TX,Galveston,29.4548,-95.0589,21612
South Euclid,OH,Cuyahoga,41.5240,-81.5245,21606
Green Valley,AZ,Pima,31.8393,-111.0009,21581
Alliance,OH,Stark,40.9107,-81.1189,21574
Clemmons,NC,Forsyth,36.0319,-80.3861,21574
Waxhaw,NC,Union,34.9363,-80.7439,21565
Del City,OK,Oklahoma,35.4483,-97.4408,21561
Ennis,TX,Ellis,32.3254,-96.6347,21546
Seymour,IN,Jackson,38.9476,-85.8911,21536
Lindenwold,NJ,Camden,39.8173,-74.9898,21534
Florida Ridge,FL,Indian River,27.5805,-80.3848,21517
Pleasant Prairie,WI,Kenosha,42.5266,-87.8895,21515
Rocky River,OH,Cuyahoga,41.4702,-81.8525,21490
Rose Hill,VA,Fairfax,38.7872,-77.1085,21484
Tukwila,WA,King,47.4750,-122.2728,21479
North Ogden,UT,Weber,41.3123,-111.9584,21473
Helena,AL,Shelby,33.2837,-86.8791,21452
Five Corners,WA,Clark,45.6883,-122.5738,21444
Secaucus,NJ,Hudson,40.7810,-74.0659,21437
Mount Pleasant,MI,Isabella,43.5966,-84.7759,21420
Mountlake Terrace,WA,Snohomish,47.7921,-122.3077,21419
Ashland,KY,Boyd,38.4592,-82.6448,21405
New Hope,MN,Hennepin,45.0375,-93.3869,21402
Granite Bay,CA,Placer,38.7601,-121.1714,21378
East Patchogue,NY,Suffolk,40.7704,-72.9817,21364
Otsego,MN,Wright,45.2660,-93.6201,21358
Stephenville,TX,Erath,32.2147,-98.2205,21345
Ashland,OR,Jackson,42.1905,-122.6992,21343
Carlisle,PA,Cumberland,40.2000,-77.2034,21335
Gallup,NM,McKinley,35.5182,-108.7431,21333
South Lake Tahoe,CA,El Dorado,38.9393,-119.9828,21319
Stevenson Ranch,CA,Los Angeles,34.3894,-118.5883,21317
Candler-McAfee,GA,DeKalb,33.7267,-84.2723,21316
Mesquite,NV,Clark,36.8032,-114.1330,21314
Mukilteo,WA,Snohomish,47.9096,-122.3035,21312
Geneva,IL,Kane,41.8833,-88.3242,21299
Battle Ground,WA,Clark,45.7766,-122.5413,21293
Mustang,OK,Canadian,35.3917,-97.7246,21290
Elmwood Park,NJ,Bergen,40.9049,-74.1201,21287
Milwaukie,OR,Clackamas,45.4445,-122.6219,21256
Hunters Creek,FL,Orange,28.3610,-81.4358,21255
Lebanon,OH,Warren,39.4254,-84.2133,21216
Montgomery,IL,Kane,41.7237,-88.3633,21205
Snellville,GA,Gwinnett,33.8562,-84.0038,21203
Carrboro,NC,Orange,35.9259,-79.0878,21170
Baldwin,PA,Allegheny,40.3690,-79.9669,21159
Willmar,MN,Kandiyohi,45.1216,-95.0569,21136
Bryant,AR,Saline,34.6152,-92.4914,21125
Old Jamestown,MO,St. Louis,38.8394,-90.2847,21121
Hanahan,SC,Berkeley,32.9302,-80.0027,21119
Mineola,NY,Nassau,40.7470,-73.6394,21082
Hays,KS,Ellis,38.8821,-99.3221,21078
West St. Paul,MN,Dakota,44.9018,-93.0858,21076
Gardner,MA,Worcester,42.5845,-71.9868,21075
Silverdale,WA,Kitsap,47.6663,-122.6828,21046
Lealman,FL,Pinellas,27.8197,-82.6847,21026
South Holland,IL,Cook,41.5977,-87.6022,21016
Bothell West,WA,Snohomish,47.8056,-122.2401,21014
Sulphur,LA,Calcasieu,30.2286,-93.3566,21004
Murphy,TX,Collin,33.0186,-96.6105,21001
Dolton,IL,Cook,41.6284,-87.5979,20979
Anna,TX,Collin,33.3472,-96.5508,20975
Princeton,TX,Collin,33.1778,-96.5044,20966
Covington,WA,King,47.3667,-122.1045,20957
Fort Walton Beach,FL,Okaloosa,30.4255,-86.6222,20956
St. Andrews,SC,Richland,34.0510,-81.1057,20953
Brushy Creek,TX,Williamson,30.5128,-97.7386,20953
Vicksburg,MS,Warren,32.3173,-90.8868,20944
Imperial,CA,Imperial,32.8390,-115.5720,20943
Germantown,WI,Washington,43.2343,-88.1217,20940
Park Forest,IL,Cook,41.4817,-87.6867,20898
Arnold,MO,Jefferson,38.4297,-90.3733,20884
Arbutus,MD,Baltimore,39.2428,-76.6922,20869
Hyattsville,MD,Prince George's,38.9613,-76.9548,20861
Mill Creek,WA,Snohomish,47.8631,-122.2037,20846
Rosedale,MD,Baltimore,39.3266,-76.5084,20845
Murrysville,PA,Westmoreland,40.4456,-79.6554,20839
East Moline,IL,Rock Island,41.5199,-90.3879,20837
Rosamond,CA,Kern,34.8658,-118.2155,20835
Louisville,CO,Boulder,39.9710,-105.1441,20788
North Liberty,IA,Johnson,41.7438,-91.6112,20782
North Bellmore,NY,Nassau,40.6904,-73.5390,20776
Hauppauge,NY,Suffolk,40.8211,-73.2109,20772
West Hempstead,NY,Nassau,40.6959,-73.6507,20762
Fate,TX,Rockwall,32.9430,-96.3858,20757
Midway,FL,Santa Rosa,30.4169,-87.0229,20745
Grayslake,IL,Lake,42.3405,-88.0338,20707
Wade Hampton,SC,Greenville,34.8821,-82.3336,20703
Montrose,CO,Montrose,38.4689,-107.8590,20703
Lockport,NY,Niagara,43.1698,-78.6956,20699
Marquette,MI,Marquette,46.5440,-87.4082,20691
West Pensacola,FL,Escambia,30.4263,-87.2679,20679
Northfield,MN,Rice,44.4550,-93.1698,20678
Forest Lake,MN,Washington,45.2536,-92.9582,20678
Tullahoma,TN,Coffee,35.3721,-86.2172,20672
Saco,ME,York,43.5390,-70.4624,20636
South St. Paul,MN,Dakota,44.8877,-93.0411,20633
Elko,NV,Elko,40.8381,-115.7678,20624
Groveland,FL,Lake,28.6098,-81.8246,20621
Shafter,CA,Kern,35.4794,-119.2013,20618
Parma Heights,OH,Cuyahoga,41.3865,-81.7637,20616
Pittsburg,KS,Crawford,37.4129,-94.6985,20606
Bethany,OK,Oklahoma,35.5071,-97.6418,20606
Pleasantville,NJ,Atlantic,39.3900,-74.5169,20604
Arlington,WA,Snohomish,48.1701,-122.1442,20599
Altoona,IA,Polk,41.6483,-93.4783,20592
Merrifield,VA,Fairfax,38.8731,-77.2426,20549
South Milwaukee,WI,Milwaukee,42.9120,-87.8627,20547
Piqua,OH,Miami,40.1506,-84.2441,20533
North Bay Shore,NY,Suffolk,40.7602,-73.2617,20501
Libertyville,IL,Lake,42.2870,-87.9670,20493
Adrian,MI,Lenawee,41.8994,-84.0447,20493
South Burlington,VT,Chittenden,44.4622,-73.2202,20488
Westbrook,ME,Cumberland,43.6954,-70.3539,20484
Golden,CO,Jefferson,39.7406,-105.2118,20467
Sidney,OH,Shelby,40.2891,-84.1667,20457
Painesville,OH,Lake,41.7240,-81.2536,20453
Buckhall,VA,Prince William,38.7239,-77.4476,20447
Culpeper,VA,Culpeper,38.4704,-78.0001,20437
Frankfort,IL,Will,41.4892,-87.8363,20417
Lomita,CA,Los Angeles,33.7933,-118.3175,20409
Meadowbrook,VA,Chesterfield,37.4301,-77.4740,20383
Makakilo,HI,Honolulu,21.3591,-158.0813,20372
Portland,TX,San Patricio,27.8942,-97.3278,20369
North Amityville,NY,Suffolk,40.7005,-73.4119,20364
Monroe,MI,Monroe,41.9155,-83.3849,20330
East Hemet,CA,Riverside,33.7301,-116.9410,20292
Lennox,CA,Los Angeles,33.9380,-118.3586,20289
Howard,WI,Brown,44.5703,-88.0928,20261
Westminster,MD,Carroll,39.5796,-77.0067,20257
Morristown,NJ,Morris,40.7967,-74.4772,20256
Lynbrook,NY,Nassau,40.6579,-73.6742,20251
Sherwood,OR,Washington,45.3594,-122.8427,20227
Centerton,AR,Benton,36.3566,-94.2971,20212
Palisades Park,NJ,Bergen,40.8472,-73.9966,20192
Rolla,MO,Phelps,37.9459,-91.7607,20144
East Massapequa,NY,Nassau,40.6742,-73.4359,20142
La Cañada Flintridge,CA,Los Angeles,34.2097,-118.2002,20094
Nanuet,NY,Rockland,41.0957,-74.0155,20089
Port Angeles,WA,Clallam,48.1141,-123.4565,20087
Mayfield Heights,OH,Cuyahoga,41.5174,-81.4534,20082
Affton,MO,St. Louis,38.5499,-90.3264,20035
Alamo,TX,Hidalgo,26.1810,-98.1177,20008
Forest Park,OH,Hamilton,39.2861,-84.5258,19994
West Haven,UT,Weber,41.2083,-112.0541,19977
Whitehall,OH,Franklin,39.9682,-82.8833,19974
Sand Springs,OK,Tulsa,36.1353,-96.1283,19973
La Crescenta-Montrose,CA,Los Angeles,34.2322,-118.2353,19940
Ypsilanti,MI,Washtenaw,42.2440,-83.6208,19937
Claremore,OK,Rogers,36.3146,-95.6095,19921
Lincolnia,VA,Fairfax,38.8158,-77.1543,19913
Mokena,IL,Will,41.5327,-87.8781,19906
Plainview,TX,Hale,34.1911,-101.7235,19893
Punta Gorda,FL,Charlotte,26.8941,-82.0513,19886
Agoura Hills,CA,Los Angeles,34.1510,-118.7609,19881
Plattsburgh,NY,Clinton,44.6951,-73.4563,19878
Shelbyville,IN,Shelby,39.5352,-85.7793,19866
Miamisburg,OH,Montgomery,39.6322,-84.2724,19859
Oroville,CA,Butte,39.4999,-121.5634,19855
Universal City,TX,Bexar,29.5521,-98.3074,19853
Altamont,OR,Klamath,42.1980,-121.7248,19844
Harvey,IL,Cook,41.6076,-87.6520,19831
Oregon,OH,Lucas,41.6524,-83.4321,19821
Bartow,FL,Polk,27.8868,-81.8214,19801
Brigham City,UT,Box Elder,41.5035,-112.0453,19796
Lackawanna,NY,Erie,42.8182,-78.8325,19779
Palm Valley,FL,St. Johns,30.2011,-81.3948,19775
Albany,CA,Alameda,37.8897,-122.3018,19768
Broadview Heights,OH,Cuyahoga,41.3196,-81.6779,19768
Greenfield,CA,Monterey,36.3242,-121.2428,19759
Crest Hill,IL,Will,41.5723,-88.1124,19754
Nogales,AZ,Santa Cruz,31.3624,-110.9336,19753
Clifton,CO,Mesa,39.0764,-108.4605,19746
Tavares,FL,Lake,28.7920,-81.7352,19738
Lake Zurich,IL,Lake,42.1956,-88.0870,19727
Monroe,WA,Snohomish,47.8595,-121.9851,19696
Lexington,NC,Davidson,35.8018,-80.2682,19691
Erlanger,KY,Kenton,39.0109,-84.5864,19677
East Northport,NY,Suffolk,40.8791,-73.3233,19672
Casa de Oro-Mount Helix,CA,San Diego,32.7640,-116.9688,19651
Zachary,LA,East Baton Rouge,30.6643,-91.1634,19637
Roosevelt,NY,Nassau,40.6797,-73.5837,19636
Highland,UT,Utah,40.4276,-111.7957,19625
Sartell,MN,Stearns,45.6188,-94.2206,19620
Forest Park,GA,Clayton,33.6209,-84.3590,19619
Harrison,NJ,Hudson,40.7431,-74.1531,19599
Angleton,TX,Brazoria,29.1721,-95.4293,19597
Salmon Creek,WA,Clark,45.7099,-122.6632,19594
Mead Valley,CA,Riverside,33.8333,-117.2852,19588
Springboro,OH,Warren,39.5615,-84.2348,19577
Kinston,NC,Lenoir,35.2747,-77.5939,19576
Bradfordville,FL,Leon,30.5735,-84.2055,19548
Sweetwater,FL,Miami-Dade,25.7785,-80.3760,19544
Boone,NC,Watauga,36.2111,-81.6669,19534
Knightdale,NC,Wake,35.7911,-78.4966,19532
Boerne,TX,Kendall,29.7847,-98.7292,19509
Evergreen Park,IL,Cook,41.7213,-87.7013,19498
Cedar Mill,OR,Washington,45.5355,-122.8006,19482
Arvin,CA,Kern,35.1944,-118.8306,19478
Hawthorne,NJ,Passaic,40.9579,-74.1582,19472
Orinda,CA,Contra Costa,37.8808,-122.1790,19472
Homewood,IL,Cook,41.5591,-87.6610,19471
Cutlerville,MI,Kent,42.8403,-85.6734,19465
Lynn Haven,FL,Bay,30.2337,-85.6370,19451
Madisonville,KY,Hopkins,37.3409,-87.5034,19442
Warrensburg,MO,Johnson,38.7627,-93.7260,19437
Naples,FL,Collier,26.1504,-81.7936,19421
South El Monte,CA,Los Angeles,34.0493,-118.0484,19413
Hermiston,OR,Umatilla,45.8326,-119.2854,19406
Englewood,FL,Sarasota,26.9717,-82.3524,19385
Sherrelwood,CO,Adams,39.8390,-105.0014,19368
Fayetteville,GA,Fayette,33.4501,-84.4710,19364
Twinsburg,OH,Summit,41.3220,-81.4451,19346
North Myrtle Beach,SC,Horry,33.8232,-78.7082,19343
West Mifflin,PA,Allegheny,40.3581,-79.9073,19338
Seminole,FL,Pinellas,27.8435,-82.7840,19336
Cocoa,FL,Brevard,28.3820,-80.7675,19330
Rosedale,CA,Kern,35.3886,-119.2058,19325
Stillwater,MN,Washington,45.0573,-92.8313,19323
Santa Fe Springs,CA,Los Angeles,33.9329,-118.0625,19310
Trinity,FL,Pasco,28.1809,-82.6582,19296
Prunedale,CA,Monterey,36.8064,-121.6555,19286
Maumelle,AR,Pulaski,34.8522,-92.4000,19286
Maitland,FL,Orange,28.6295,-81.3718,19268
St. Michael,MN,Wright,45.2014,-93.6920,19267
Valle Vista,CA,Riverside,33.7436,-116.8871,19263
Durango,CO,La Plata,37.2659,-107.8781,19257
Tinton Falls,NJ,Monmouth,40.2708,-74.0949,19252
Holtsville,NY,Suffolk,40.8124,-73.0447,19250
Hermosa Beach,CA,Los Angeles,33.8653,-118.3962,19248
Brookfield,IL,Cook,41.8245,-87.8470,19235
West Chester,PA,Chester,39.9601,-75.6058,19235
Republic,MO,Greene,37.1452,-93.4446,19233
Lumberton,NC,Robeson,34.6312,-79.0186,19220
Durant,OK,Bryan,33.9949,-96.3923,19209
Alton,TX,Hidalgo,26.2884,-98.3098,19205
Harrisburg,NC,Cabarrus,35.3125,-80.6485,19203
Lake Forest,IL,Lake,42.2380,-87.8596,19190
Melville,NY,Suffolk,40.7824,-73.4088,19187
Deerfield,IL,Lake,42.1654,-87.8516,19185
Central Point,OR,Jackson,42.3764,-122.9111,19183
Orange,TX,Orange,30.1226,-93.7607,19178
Point Pleasant,NJ,Ocean,40.0772,-74.0702,19158
Dixon,CA,Solano,38.4469,-121.8250,19158
Ferndale,MI,Oakland,42.4592,-83.1313,19156
Iselin,NJ,Middlesex,40.5697,-74.3172,19151
Cinco Ranch,TX,Fort Bend,29.7395,-95.7607,19139
Winchester,KY,Clark,38.0018,-84.1908,19133
Lakeway,TX,Travis,30.3544,-97.9864,19130
Prichard,AL,Mobile,30.7735,-88.1301,19121
Liberal,KS,Seward,37.0466,-100.9295,19107
Kingsland,GA,Camden,30.8194,-81.7216,19101
Five Forks,SC,Greenville,34.8069,-82.2271,19093
Beltsville,MD,Prince George's,39.0394,-76.9211,19086
Olivehurst,CA,Yuba,39.0795,-121.5566,19071
Phoenixville,PA,Chester,40.1359,-75.5201,19062
East Riverdale,MD,Prince George's,38.9600,-76.9109,19043
Sylvania,OH,Lucas,41.7100,-83.7092,19038
Sheridan,WY,Sheridan,44.7961,-106.9642,19035
Badger,AK,Fairbanks North Star,64.8006,-147.3877,19033
Gautier,MS,Jackson,30.4106,-88.6568,19026
Haslett,MI,Ingham,42.7525,-84.4020,19025
Norwood,OH,Hamilton,39.1605,-84.4535,19023
Terrell,TX,Kaufman,32.7340,-96.2931,19019
Ashland,OH,Ashland,40.8668,-82.3156,19008
Crowley,TX,Tarrant,32.5781,-97.3585,19007
Augusta,ME,Kennebec,44.3341,-69.7319,18999
Springfield,TN,Robertson,36.4949,-86.8711,18985
Lebanon,OR,Linn,44.5317,-122.9071,18978
Redland,MD,Montgomery,39.1339,-77.1464,18976
Seagoville,TX,Dallas,32.6530,-96.5456,18968
Fox Crossing,WI,Winnebago,44.2228,-88.4763,18960
Ansonia,CT,Naugatuck Valley,41.3443,-73.0689,18951
Cumberland,MD,Allegany,39.6515,-78.7584,18938
Knik-Fairview,AK,Matanuska-Susitna,61.5082,-149.6252,18921
Ellensburg,WA,Kittitas,46.9999,-120.5475,18913
Onalaska,WI,La Crosse,43.8883,-91.2075,18909
Mebane,NC,Alamance,36.0852,-79.2736,18899
Cullman,AL,Cullman,34.1775,-86.8407,18894
Palestine,TX,Anderson,31.7544,-95.6471,18888
Chowchilla,CA,Madera,37.1095,-120.2349,18876
Lansdale,PA,Montgomery,40.2417,-75.2812,18865
Winder,GA,Barrow,33.9917,-83.7218,18847
White Oak,OH,Hamilton,39.2106,-84.6060,18845
Pinole,CA,Contra Costa,37.9931,-122.2833,18835
La Marque,TX,Galveston,29.3683,-94.9941,18833
Gibsonton,FL,Hillsborough,27.8260,-82.3761,18831
Cimarron Hills,CO,El Paso,38.8597,-104.6995,18808
Brownwood,TX,Brown,31.7127,-98.9767,18805
St. Marys,GA,Camden,30.7567,-81.5722,18805
Martinsburg,WV,Berkeley,39.4582,-77.9776,18805
Weirton,WV,Hancock,40.4060,-80.5671,18785
Clive,IA,Polk,41.6147,-93.7980,18776
Wisconsin Rapids,WI,Wood,44.3927,-89.8265,18756
Rutherford,NJ,Bergen,40.8203,-74.1057,18748
Elizabeth City,NC,Pasquotank,36.2942,-76.2360,18740
Thomasville,GA,Thomas,30.8394,-83.9782,18720
Marshfield,WI,Wood,44.6627,-90.1728,18718
Ottawa,IL,LaSalle,41.3555,-88.8261,18714
Midlothian,VA,Chesterfield,37.4856,-77.6522,18702
Hopkins,MN,Hennepin,44.9259,-93.4056,18696
Country Walk,FL,Miami-Dade,25.6330,-80.4353,18693
Ocean Acres,NJ,Ocean,39.7430,-74.2805,18689
Steiner Ranch,TX,Travis,30.3654,-97.8960,18683
Matteson,IL,Cook,41.5095,-87.7468,18681
Altus,OK,Jackson,34.6565,-99.3061,18670
Maryland City,MD,Anne Arundel,39.1016,-76.8051,18669
Alsip,IL,Cook,41.6701,-87.7368,18650
Creve Coeur,MO,St. Louis,38.6620,-90.4430,18643
Round Lake,IL,Lake,42.3435,-88.1059,18588
Arcata,CA,Humboldt,40.8615,-124.0758,18578
Bensenville,IL,DuPage,41.9579,-87.9442,18576
Ocean Springs,MS,Jackson,30.4082,-88.7861,18561
Coronado,CA,San Diego,32.6649,-117.1604,18558
Preakness,NJ,Passaic,40.9382,-74.2242,18538
Franklin Farm,VA,Fairfax,38.9133,-77.3969,18509
Ammon,ID,Bonneville,43.4745,-111.9568,18496
Seabrook,MD,Prince George's,38.9802,-76.8502,18495
Panama City Beach,FL,Bay,30.2370,-85.8776,18493
Oxon Hill,MD,Prince George's,38.7884,-76.9727,18491
